arrived_at,num_prefill_tokens,num_decode_tokens
1827.7958889657118,88358,204
1849.9525407579229,102361,222
1856.1269647767872,54308,443
1876.8679479412756,139858,261
1929.7746205075514,39016,104
1942.0349447244853,167585,151
1943.5566048346825,75877,359
1949.719754636306,111490,551
1951.1451921235816,84037,289
1957.8542941592136,134867,526
1973.5252730262564,99303,413
2056.046077415347,158658,104
2078.090244573733,165385,253
2131.7835713485015,47154,580
2173.8790808015883,89328,159
2217.9724120695896,165024,179
2224.331065246253,178552,207
2249.6205438439515,73371,451
2269.735990202256,89201,358
2283.1453895536806,33316,147
2303.263378077299,92530,122
2303.334417876132,54293,426
2381.3738455581893,62357,479
2393.0358771267693,132115,387
2393.2302122215415,39724,583
2436.160034268232,59073,379
2436.8938977413795,116787,398
2452.976594240412,132666,165
2453.831171681386,115591,560
2507.9187139407286,30458,560
2516.7761114088075,85412,441
2518.9454987530607,166770,552
2560.488418090216,60515,573
2613.6396521724578,62598,599
2645.817116601189,66413,551
2656.4476996882922,67018,477
2708.11678692704,127928,510
2730.2844116813435,85055,236
2733.752389561061,48336,295
2774.8929666840177,143388,213
2779.34516131109,140665,279
2786.627523319071,79662,214
2787.1065020141964,70627,304
2795.064238469875,38198,595
2824.749143054117,112050,428
2838.991897369505,160565,269
2895.00742811481,50236,549
2965.40745932497,66810,397
3031.094056363536,89590,119
3033.388867051086,133918,276
3059.468049503835,102228,323
3078.106741399076,154066,159
3087.8357581885557,171149,197
3093.7157312880036,134309,100
3108.391796255214,161151,451
3133.81043680997,71651,286
3145.0983898537684,106559,419
3152.6334837023437,52669,468
3198.694554775854,152939,258
3220.68037940415,105506,306
3244.5745903194556,165335,165
3248.834497025984,119390,446
3276.4117030853313,65620,415
3293.2495316758964,126450,380
3329.131796736483,99658,246
3333.850868875475,172039,410
3355.1180280983813,141893,326
3366.791682824331,76020,361
3379.6098445605185,64483,437
3381.382000191287,155122,439
3401.4266459504925,107867,147
3435.548206573831,81569,444
3442.9816422841645,72200,175
3443.4762149973485,84184,343
3462.3738246858948,39091,333
3473.0775917104725,170908,199
3498.4191039445013,120657,353
3508.62404852842,58684,435
3531.894900696548,47941,498
3542.9676911134898,66107,511
3606.353240517867,155779,337
3607.3837045160512,85325,569
3645.1055049469524,139658,168
3677.4364274396107,159233,386
3695.5361408741774,136017,413
3729.284833459944,152324,318
3764.7910437879764,163621,328
3810.292018873861,144433,330
3816.292282614975,84812,530
3836.5958075492304,156655,348
3856.305860648849,91984,325
3857.9188578216326,94901,220
3864.2601172398727,103809,557
3879.7973124955324,56273,177
3885.0574003545858,60056,461
3889.872171065759,128755,308
3897.9080498987746,142139,312
3899.1938227717487,130138,299
3946.2374148344456,173112,584
3970.0206085144805,170913,294
3982.983309782234,112211,252
4010.9891573432883,129843,375
4038.517279094305,163165,509
4057.0063879936783,77812,349
4061.960790793565,134251,348
4062.5498782383584,108114,442
4085.285003498382,125989,470
4088.892546015779,142523,570
4091.623328179024,160017,113
4139.111151375185,175161,388
4160.8645839166975,42006,429
4172.058346665887,141031,193
4173.090205735475,119379,267
4177.846729147862,105680,272
4206.491795350242,119385,242
4234.379118244436,130510,229
4270.4045190675715,143288,109
4298.052499112024,33653,587
4306.666937277868,37987,499
4369.731322159138,30553,486
4370.361754682494,84823,202
4406.917221295437,59946,222
4409.615776634592,49986,388
4468.652772507796,141905,458
4474.57360944675,116703,185
4493.196250503909,50024,498
4527.414722105567,101536,155
4544.70219953864,101777,394
4567.325774052237,118384,303
4624.090295291486,71990,138
4642.024855078537,83661,152
4665.9180480457135,99058,535
4688.9747109610635,51733,507
4771.484421742038,30766,277
4786.702034877992,117142,135
4800.804842714408,109451,106
4838.690739235843,148503,154
4850.057129395328,114945,425
4894.491063911481,140517,462
4897.811946604933,66173,475
4912.5642439784215,90800,415
4945.590204850094,161078,496
4958.803708003721,134183,522
4985.0665351052685,90358,265
5023.238670564241,42718,242
5065.917669956725,83927,484
5078.416545122033,179994,442
5087.9446845934535,27523,353
5126.014534359604,67668,349
5130.782720256174,87725,274
5137.343317401318,176278,459
5179.7664870080525,165697,105
5194.305830755742,70084,143
5199.830285080258,126542,350
5216.031826206658,82999,453
5228.960652262386,148665,329
5260.454896857464,44393,250
5265.465099334595,83780,256
5287.275602189677,116736,342
5303.4007083779625,110113,317
5417.266249143928,164281,269
5425.937693738168,138946,238
5433.261321812008,80434,161
5458.812584322022,102719,161
5485.976914596892,68535,198
5490.853654419117,146929,241
5516.64317905729,157530,405
5523.296731654121,46352,526
5527.613080166955,79633,284
5531.568482691819,23708,462
5546.845674252126,91909,123
5620.067015715574,165059,249
5643.975034865624,53103,426
5684.544102726482,148680,152
5725.771378984869,170487,245
5738.446200575494,135466,274
5742.521934532656,33468,229
5799.147861087944,145233,158
5833.680293738449,125043,351
5835.219689439458,34053,177
5838.451196570189,167545,585
5845.69458283039,85061,160
5862.0267957753695,129097,410
5880.159884257535,79162,497
5894.946744990177,138099,565
5906.640530470348,174278,319
5913.928344415697,35789,412
5978.360323717873,46013,585
6007.132053483872,75318,235
6028.73344712187,61171,222
6032.552143172183,39677,180
6032.605729347124,138096,452
6050.624473163626,96351,116
6055.890149004151,94112,459
6095.1563036553625,38659,451
6100.472727269989,89351,503
6131.804869532583,174609,438
6164.388059781551,71857,317
6166.826357788217,78932,431
6170.052971704532,89633,523
6173.121503872157,35633,184
6204.586378424982,175987,483
6239.359129730793,95657,324
6242.01498950959,99715,458
6252.315294575414,91367,356
6267.845068755285,134755,141
6286.07295662787,133253,476
6293.85460493389,85632,113
6295.7700021486,170784,400
6356.001657908521,90650,395
6356.822924905249,65925,340
6371.459181646047,135927,569
6377.978122104952,173440,323
6398.123487896036,148902,596
6400.037025775215,111215,309
6408.145579761325,47420,539
6411.652296502159,127910,455
6425.334817215183,124976,516
6453.918835422964,29619,332
6455.762452489189,86164,265
6458.226643171445,125952,542
6472.682128470057,20301,436
6513.389470902397,141104,311
6514.504040267896,155905,285
6533.994828319845,150676,420
6545.66422265277,33529,204
6551.877948722114,54344,574
6558.67231476972,147064,162
6559.2582020281925,179612,509
6564.728459648482,61517,259
6580.735937578336,164769,308
6582.692807725943,49743,336
6641.465009824673,60362,355
6695.422966034232,96509,360
6719.866491089001,128918,527
6733.041389816405,143789,224
6745.246445818902,57917,296
6749.475943013964,177123,360
6776.907411606942,55784,542
6778.354741571078,128774,274
6832.792165121849,153100,236
6867.149279635365,94144,471
6874.241559583248,173862,396
7010.532928973538,148356,543
7013.750285860097,161185,347
7022.216471564313,164681,490
7037.896739323557,139365,577
7045.662332382717,69454,457
7051.1196609235585,120393,219
7089.880302813355,127682,122
7097.5399867913175,143987,461
7146.476064437295,119937,297
7235.6352239112175,59873,353
7302.583298099164,53094,357
7369.834521525603,107030,545
7371.949835750703,135423,151
7386.878731155141,139780,107
7412.513370017374,127473,545
7433.784914543352,60464,138
7446.463266619519,89474,273
7465.987234487611,124197,432
7467.6617226365715,106131,536
7490.100824841271,159885,294
7551.743887211824,147912,546
7567.318686323457,37936,220
7587.266588127737,95334,216
7614.735443422637,133763,600
7616.808086433985,46347,327
7620.447273763342,98503,562
7621.034763485508,105032,507
7622.189871920948,113969,291
7633.456362632801,84014,371
7644.078689501168,67200,187
7647.927808759651,179774,545
7657.570767793734,83132,354
7706.368442913841,57517,218
7718.734800496704,86578,335
7724.630994321279,22463,560
7757.288510960853,95400,446
7773.108039626661,39362,326
7831.202351008203,174028,253
7851.576501718339,131230,453
7857.33276265645,99199,201
8004.842089425691,146670,154
8010.257427031303,169926,283
8027.361900845561,97392,111
8103.645752361534,123758,240
8103.808371009171,32856,566
8122.457103220721,150214,526
8169.35762343552,95024,497
8201.432717237865,179138,510
8210.119917388816,69841,417
8215.890280494079,55855,421
8217.93456611717,30334,258
8249.015622117411,28746,396
8258.09385758341,54448,146
8306.170231929813,105647,482
8316.910307739869,72637,167
8347.79387679868,115907,371
8361.7287400565,91441,525
8365.324302027908,146313,595
8398.17266812155,108792,511
8400.619856365403,39739,172
8428.680651529417,79143,540
8451.240879790199,124179,595
8488.623776628318,166096,287
8490.51664793165,123435,107
8496.659616388744,52398,332
8505.855476178533,88724,399
8515.449300207478,117379,155
8537.91784653808,143594,112
8557.245692168593,167169,267
8606.608077265302,78030,431
8607.914150418985,141704,565
8632.065546766937,127032,159
8635.076819478169,29754,255
8745.146168760799,50440,149
8750.498530436776,160914,169
8760.340107103308,117258,443
8820.008581183036,161608,314
8837.71122332292,60507,553
8848.430144567561,45957,526
8861.87144564981,126985,580
8922.404153686746,28576,453
8931.661694045702,136230,327
8991.7996495142,115075,150
9070.990033896724,116294,378
9117.383888332617,114024,131
9127.538484838076,69757,595
9130.14429712398,139201,146
9151.88402405954,176538,597
9152.315800568136,107427,224
9242.18999392735,168000,205
9243.611540909335,165282,206
9261.267842033192,81079,268
9291.044891758735,176233,101
9297.539417272237,57929,166
9313.079362946444,65743,156
9334.717867410842,26758,167
9335.01730437278,82372,401
9342.841788093832,65677,235
9343.918223498818,130352,369
9346.331075307291,36661,343
9358.225193979522,114906,362
9376.236790808622,138490,357
9381.245794867431,31367,472
9411.823885614924,156695,254
9424.075240308423,28165,131
9555.312577579754,125281,318
9578.486034345786,148521,464
9626.578574353522,39265,560
9628.26339821057,179461,175
9629.622171757186,92093,419
9649.67422197367,163748,464
9657.54056910762,176602,371
9664.52881801725,152527,409
9675.778191492016,49992,536
9697.045775505967,164529,469
9737.168454490915,132740,331
9780.969843179506,128478,273
9816.107640978837,124524,312
9842.265624817395,101932,318
9849.760179523924,86817,291
9911.166071014766,144326,134
9913.07922116113,42377,147
9924.387550900576,117687,515
9927.175446528514,35723,400
9989.93271390122,167241,268
10012.10677033098,127691,281
10053.474012803159,130870,544
10102.975595801352,33486,595
10109.758735963418,101906,280
10111.946119331138,153015,208
10115.308107012845,146403,214
10152.890414334395,111780,532
10169.14099062497,50116,490
10175.671339581975,79286,513
10186.882598689976,167053,598
10216.054096899305,165945,113
10234.834791206918,90109,114
10238.81396065347,100998,571
10247.118956807399,21600,192
10287.902262452313,168457,436
10298.144936831288,57191,479
10318.202181633993,28036,146
10345.619403967832,76395,292
10356.508172233496,109363,180
10365.750566971912,105035,497
10422.493512558585,176296,143
10465.463718225485,60784,180
10493.547661845954,33044,445
10495.249704643335,136159,438
10506.28316997095,179141,326
10516.978151659867,76510,486
10531.341147021463,110484,320
10533.69182822905,175486,349
10548.662240065807,100850,123
10553.64476488949,177109,128
10553.799100566217,99015,584
10558.544811640746,55975,491
10564.446184134305,106015,161
10564.601382877365,132893,189
10567.367913479276,159613,460
10572.598084710982,166466,526
10594.653393035207,112842,136
10604.772515491188,31089,323
10605.150903186928,40411,541
10612.661088085237,132534,393
10623.025576115602,129495,248
10625.47284720521,25467,594
10633.326831389459,140611,525
10656.7253481902,114857,145
10668.204625090473,47751,224
10679.647178252435,124975,368
10681.285420893742,101336,481
10689.580986152563,107311,498
10693.262633267479,153820,424
10695.684001194819,153680,199
10742.956777792924,111586,279
10768.950240080101,58716,220
10771.11987053837,87100,201
10774.930954117443,60073,489
10803.402770673703,39753,190
10863.84106822394,149529,337
10891.925821923942,171904,329
10914.785475745575,167978,429
10934.958987187103,104727,542
11005.749608380585,102873,177
11017.337509234085,142924,326
11037.297566547417,92004,402
11038.453795751318,152995,137
11045.886894631065,138466,119
11047.058342792254,95255,139
11067.752310957454,43670,414
11085.784285683798,120789,336
11103.149989259628,30753,330
11151.098887190494,169856,433
11155.269884991194,178598,343
11169.187595594492,36219,330
11171.37277719326,110030,465
11173.134743059545,65235,120
11178.828307459578,134755,324
11193.67793654733,179856,181
11202.725862302641,94158,298
11213.236845240597,108700,447
11231.45723136543,107726,133
11239.457553636574,166266,447
11249.231147106257,86059,470
11287.383479416161,177994,547
11290.642644105972,41365,398
11312.432450875356,111703,258
11381.084049547966,122749,166
11399.163449847216,42208,258
11415.534123993923,106108,516
11418.268711473478,157990,147
11439.039281140937,130993,360
11448.022232950285,115052,258
11451.99766550616,76149,274
11511.000712558121,147473,198
11516.138417801025,56061,179
11517.744516135157,46513,359
11547.214243182505,158027,119
11568.904244152944,54353,405
11578.359428467049,62532,192
11613.957436603858,63395,469
11625.470885968494,127704,286
11648.033536392815,82267,596
11659.780425199762,94692,485
11687.389575222956,137683,219
11702.661446653634,101125,594
11735.731737175312,142949,562
11771.781682574754,116427,447
11830.580131150584,135499,336
11859.92488847626,120105,357
11874.917537113944,62482,518
11879.372852853585,178508,170
11920.644519077892,33678,428
11933.745778855708,117311,383
11988.19694376837,155242,535
11990.860207764426,41987,490
11994.354713419865,137786,563
12008.75902794384,134680,146
12067.28810165932,78205,518
12079.285901619789,111641,576
12079.826547481438,33960,302
12093.76993725328,81807,297
12197.922480422281,118281,214
12198.494329246538,45974,529
12223.57890917495,107894,505
12226.736545638663,30040,246
12276.61053065897,143851,456
12312.180741474322,142974,329
12331.289079836732,40768,109
12337.201319889762,59195,380
12393.544992843288,179614,370
12404.552085508905,95524,221
12411.718502737158,32517,222
12422.607031417896,139829,132
12424.956995586392,151027,405
12440.31672854528,155102,394
12445.856534141509,57637,249
12457.072224813177,112488,223
12473.982520580998,69103,440
12496.04787693308,157228,599
12504.992495319086,157903,378
12519.150715816977,153070,383
12519.561593704591,143243,122
12539.755541725464,117858,229
12567.267900203402,113610,503
12568.666900171322,83209,475
12590.073485198453,47174,495
12607.51433689969,107167,168
12608.421308219258,163134,273
12642.008739769697,65898,525
12672.213499871032,141798,456
12685.235615457526,67783,515
12688.132722661696,139977,118
12695.07973853739,31483,505
12699.529359796432,30985,261
12753.701660993649,155104,303
12844.123209817837,162352,342
12849.96541413437,70096,246
12858.796822011653,32531,543
12880.123482373581,91622,163
12912.246589643359,134544,555
12922.463827953332,135274,558
12985.15393225525,108876,598
12989.28991965707,150422,288
13040.912227510173,156125,236
13073.21612529174,131280,140
13084.479818588004,67305,379
13091.436003486742,46895,140
13099.383558628373,97500,256
13111.192329660911,131703,185
13134.600821395372,112155,328
13135.466387463652,112421,414
13261.324243717125,91973,427
13339.592001640762,35036,138
13361.83713398647,126485,286
13376.230490043365,61939,587
13376.863205950604,179271,447
13407.265387633293,29122,164
13408.657392245324,116030,285
13418.310398347348,168699,116
13436.892590666414,137944,585
13446.163942608118,136376,490
13447.76398106955,56095,371
13456.908096867683,102414,432
13463.441815902035,49739,113
13490.0533227169,150821,365
13499.840717837824,167239,160
13505.910895715977,88233,460
13517.732569645425,94862,455
13567.385691619056,148765,202
13570.002390460346,39412,331
13573.793093442013,136683,144
13607.061813657187,103778,441
13615.598406767522,37023,381
13631.223613088072,98631,535
13634.65137003651,65636,506
13643.623797256976,78783,162
13727.795413246953,56405,221
13759.043929409223,26890,284
13775.193617283658,116707,339
13807.751941705643,164610,166
13826.684278949331,42600,133
13834.085004224415,145479,369
13844.664630487216,127330,521
13861.77327128225,52853,597
13869.399289949277,39441,330
13881.940232519999,155622,276
13884.687225652682,164520,427
13902.411478127142,53825,321
13916.389302505258,34526,525
13919.040765157912,60112,255
13922.639024271353,104583,578
13947.350504522215,110707,585
14003.922363887948,94461,533
14005.565226732486,71459,425
14068.197012175477,91945,164
14087.814789881862,159848,147
14101.780925037827,64206,403
14158.592106069655,60421,187
14180.093900986772,178633,272
14217.064307810204,167749,121
14251.950714135659,27437,141
14252.881266517896,171197,235
14273.942383607373,169982,313
14293.19475459162,27939,354
14337.158694251819,163019,248
14357.697961405333,99192,347
14363.315478106466,126454,252
14375.401512711718,35705,180
14386.983798288593,146943,337
14391.547498389942,179032,173
14399.043767500872,103706,475
14487.539727171716,110536,599
14497.713505573729,117134,363
14514.208313062056,103654,223
14526.773208838706,90116,330
14532.47143067606,45378,125
14539.327209717767,120702,542
14558.437065718319,85082,592
14598.532283501887,61864,516
14606.465438268022,171437,469
14613.965560477583,61770,355
14724.242416148183,142372,355
14766.494221107994,150382,111
14768.381513738477,123086,358
14780.602929832401,83105,210
14798.112821961484,32755,125
14804.720614898635,176635,551
14841.73166027715,143361,246
14857.118870672328,48179,320
14859.994775688938,89329,472
14869.10188889151,125710,287
14870.027844630717,33410,391
14886.530211429364,115033,383
14893.340667528619,121279,358
14905.31029826585,164141,243
14940.205295246853,51145,165
15014.049246637385,123259,291
15045.734128647267,108889,385
15101.654900755397,57818,201
15120.104243647533,125221,356
15120.925994788056,30201,170
15145.932742283348,144189,365
15158.145240079539,178927,557
15172.63823365511,105974,576
15191.628366152496,62598,301
15285.002790180328,98442,403
15293.203504493666,153618,372
15306.664382818397,167567,253
15319.547432135998,24361,288
15327.594020533788,48732,313
15345.12110592897,26985,405
15357.992641454113,171643,395
15363.156225991217,33462,398
15376.252023704208,157424,422
15401.79600441326,119664,175
15436.277417973264,83490,116
15453.27672560667,48808,197
15453.659105124587,102232,314
15456.94318876098,73448,310
15470.879045302641,143628,546
15508.606206667771,36326,461
15511.578120749036,74353,387
15519.440440251781,145402,369
15528.89899108401,65398,335
15577.535598691595,109738,379
15586.283601267156,89300,412
15599.523553441539,84623,242
15615.856382615018,78947,582
15688.028658415533,98017,494
15694.850431782108,74336,453
15719.265234300976,103110,345
15727.844101074845,91685,247
15730.443407236402,162394,294
15775.66468271329,123424,519
15784.13119622181,58397,248
15784.99073432429,40717,277
15836.533707966702,87225,482
15849.576855668916,72970,523
15865.045697430289,167329,456
15871.384385482354,48633,415
15898.394512810875,82726,224
15899.436499508787,159209,215
15919.755658843707,33760,151
15930.42053867195,143837,151
15953.283862595714,56036,102
16020.058890126194,61403,308
16041.221322254303,144701,344
16062.248570850319,95299,264
16068.969646890318,35509,564
16098.252602337983,170505,218
16113.573510422337,29777,567
16164.459226235349,129546,551
16200.813685374584,29526,528
16210.93026706289,149861,195
16266.098854208905,95882,548
16266.8625756397,98221,390
16285.328024865506,107829,245
16297.443541765186,162422,368
16311.06445261205,55179,535
16325.096617041188,91522,198
16358.186774360234,106686,183
16384.456519280306,87440,467
16388.57730927144,108371,504
16395.569146967195,70636,189
16414.450326462327,126296,523
16425.61227904174,105964,144
16435.85658570864,45004,194
16515.857493510048,145161,265
16570.780445163055,21790,233
16580.45679775905,137109,485
16586.668834512042,106409,254
16604.136369129206,170176,105
16610.2004921475,114254,454
16615.592164387657,50991,338
16622.921081788907,126277,451
16636.885099217867,101521,453
16639.383119669892,97342,288
16658.45391078297,77443,590
16661.321361829283,60156,332
16688.866852052324,178790,291
16699.61865153136,163978,567
16712.34748960089,160907,510
16734.16599416068,77255,490
16739.852161006605,176189,547
16770.81626015083,157758,328
16785.83912313024,114839,139
16835.676469137794,49414,131
16870.971894593324,152510,203
16887.977351683232,59282,184
16895.930791882172,156404,326
16898.402187312586,73844,467
16915.902652609584,43839,560
16930.1849768109,34584,332
16933.014965645852,128901,333
16949.61315269537,166485,336
16971.954852697574,100784,470
16972.395071314688,86704,518
16972.455471860412,77121,396
16973.972143159714,131069,276
16998.07727425915,161862,130
17052.61667508134,38092,578
17065.392552170448,95259,309
17069.361115506836,55501,492
17089.879042644072,130195,291
17188.710367180778,120264,329
17229.456451256563,118958,292
17231.129518796235,161374,168
17252.328936262824,111165,160
17256.26076108263,160839,301
17271.312019680397,78376,527
17271.381606497143,25959,600
17278.468388229376,162723,317
17293.651290848167,80205,226
17305.998185519627,60664,241
17310.175121572676,49581,116
17343.334892950046,129901,414
17372.38814661769,24101,223
17377.003639044073,46449,404
17377.686697104225,176705,444
17401.98644643404,32760,225
17428.969584183647,125451,324
17434.30990677701,76955,486
17474.172283737513,34796,171
17488.19167158404,95828,219
17522.024842534815,171023,263
17539.254967007553,104060,221
17546.43894196132,57554,438
17561.170520773514,128412,253
17567.606439789855,165940,585
17585.519890997224,65910,420
17608.230611528088,165712,353
17609.190986799596,110286,582
17629.809091326355,119917,502
17644.675305589215,129137,309
17647.907283418823,118686,194
17675.989615965977,144130,223
17713.84433245486,98836,539
17738.43539650083,141379,568
17739.62241377604,128180,595
17750.39689996,158934,168
17760.231058985428,86845,204
17768.248462414496,40727,572
17780.19745214345,117275,147
17795.53916320495,69933,126
17801.791274173433,178589,408
17802.598290330334,39079,196
17835.257602735805,174031,470
17857.518959438912,76889,345
17862.205301524828,107284,255
17925.14559784572,24019,208
17980.488791792464,50753,482
18135.61686697793,145546,568
18141.173962207988,178440,460
18145.749981267938,82739,382
18153.510787640145,94202,294
18166.067359197157,114177,257
18172.131711795108,154431,551
18185.88604258357,45849,511
18265.490427376913,143074,489
18302.108482543634,73248,289
18309.614632214656,31984,388
18349.52912065958,58252,108
18355.572155355487,173100,396
18381.032321586295,97382,178
18385.40021306604,80298,294
18402.269826760516,84416,355
18418.268558092615,108490,231
18447.09291657225,148089,594
18472.807997592994,148606,335
18476.492071634202,112320,186
18479.507565000535,163273,350
18483.575554418636,162117,428
18546.617145527456,157348,117
18583.15267413891,39485,583
18617.227196625445,32717,491
18617.355282389162,56042,531
18637.27829077814,37817,462
18640.552911029255,77336,358
18652.729386784176,35846,416
18673.036618815342,146669,437
18686.41954457803,21733,372
18702.46287937686,23106,108
18717.538565416722,92021,374
18793.405016104953,24493,357
18826.95477149114,132872,512
18883.127186561993,66993,154
18933.159824028604,157464,176
18938.674072794285,158007,229
18972.44525268692,90077,507
18982.55857922067,117793,591
18992.97702132573,168111,224
19085.55200456521,79207,253
19108.59490057009,41133,434
19204.364037417276,28305,147
19214.75727163251,118872,382
19227.6827381882,22477,459
19231.442696732393,151034,532
19242.822728492913,106840,389
19318.556299562137,44998,558
19333.57857172206,31154,217
19338.32892543862,168579,343
19344.653164304178,39489,450
19396.615068152238,162352,388
19418.08034834322,67016,575
19456.079842805982,24104,592
19460.72247212884,57798,485
19495.09533738279,124410,575
19496.69650385326,62585,388
19502.197670795038,122015,446
19547.56632387143,106960,296
19575.746063063594,56687,504
19665.015930564055,40559,356
19692.38160606134,110664,127
19694.437455432046,80855,529
19696.018714530062,178641,493
19715.050091225166,176135,303
19784.47424555224,105557,115
19804.58340402996,138109,351
19809.762404159876,164975,581
19819.17614528618,68690,448
19836.80789950726,119633,143
19866.39078247459,97431,508
19872.04997479258,39269,142
19878.288705924388,119614,464
19908.92808684356,60442,478
19918.801622869432,114555,154
19920.721280421043,100810,327
19929.644444431866,90717,152
19932.48740126264,69123,320
19944.402137308673,165421,362
19954.888602647778,26884,145
19963.625064685235,44396,405
19981.853307605947,105047,542
19991.583706477522,96506,311
20001.39761713225,42203,471
20047.677828419895,83633,392
20062.403287068893,119806,186
20065.392787665976,98939,237
20078.982563010595,36585,185
20090.389697753933,130389,253
20103.631635690475,40164,284
20109.430654920212,84642,469
20129.04903674216,175662,415
20133.400921907403,48042,169
20140.66795114762,123728,270
20177.522277453743,119585,511
20217.161070662358,135401,271
20228.42508250902,175816,169
20235.571021961307,178128,585
20259.33906811841,145569,260
20263.250542228252,124396,595
20270.938445113305,148714,595
20288.093188135797,83550,266
20297.52705893699,123005,286
20299.945293466444,167810,202
20317.886187785512,163033,192
20340.782200482776,164205,113
20401.936316459087,141011,582
20426.58150230472,134938,508
20433.46884249818,38129,519
20471.118453166324,127254,444
20484.953544791417,99385,223
20490.778825991903,60407,466
20501.781521919256,118825,137
20513.704353271325,176744,345
20531.161509170357,160081,359
20582.56968990048,129655,378
20583.318850664647,114248,459
20628.49050483952,160746,404
20648.82269369424,42277,155
20678.12546692405,113063,185
20698.951202752192,31612,388
20781.170691398213,124757,595
20809.11236071167,132841,154
20809.324436608204,87826,213
20823.61905508366,155999,385
20840.993762418006,170794,213
20852.79758132958,122533,337
20882.395817274744,174295,453
20896.277400834228,110431,112
20909.462795351392,97445,312
20960.114724999385,42506,159
20995.709494598355,57139,278
21003.18563599594,139362,501
21007.820931299393,146596,278
21020.75240763616,134862,469
21044.61723716872,103600,134
21051.758282704886,50168,111
21089.591647896126,48668,446
21121.785419348118,83940,364
21125.61960662964,61978,269
21142.03235305333,141124,218
21173.99793991342,68352,195
21194.457586833327,133281,302
21195.050123775913,71727,330
21212.989847090867,121930,102
21237.387529229254,73945,242
21265.300326752604,36400,395
21267.446509428395,160742,195
21276.554107944157,71661,334
21278.97385807489,148315,370
21346.552637020966,102157,405
21356.39399874819,122903,400
21358.820004677706,112270,532
21371.064646468538,65227,516
21393.45659714182,97973,570
21412.52007554227,42217,444
21415.396276743406,50896,222
21422.684083727137,67984,291
21446.330693793694,153909,298
21457.164608815317,56141,394
21466.84536054951,68694,349
21487.03002519962,65412,384
21490.681229476882,95716,171
21494.824138103933,138227,417
21495.92617544166,114119,587
21496.11876856633,55791,199
21529.89011621522,167215,358
21551.062747384756,127252,450
21564.597434798496,136353,350
21568.25795459374,168215,115
21600.03898621431,77810,249
21600.703816505782,78941,375
21607.516201662525,139884,389
21634.65233051595,149843,381
21648.952252510382,170133,158
21655.188712778607,162372,521
21749.164313035413,162093,521
21777.440604266714,135701,379
21782.372480070757,131451,152
21809.00774736593,84888,252
21850.566176721786,28449,330
21856.664510832135,42802,324
21896.757199853084,50772,497
21930.17165185727,75018,515
21956.930345802026,111915,540
21981.739897838648,132241,184
22000.890028905982,74164,516
