arrived_at,num_prefill_tokens,num_decode_tokens
1527.9716927153052,226185,209
1567.9695761977223,115370,184
1577.4971944239996,202346,235
1629.7115104593565,219277,246
1640.710030190249,245691,438
1666.055971026964,140579,197
1673.095628278024,115331,396
1699.711851001265,115979,482
1707.2378857627293,113144,399
1720.193276395894,239231,180
1721.3645025034998,233124,141
1759.4867141384632,117962,404
1760.894323600305,161657,306
1763.4484142407587,249336,226
1780.7470182672912,110418,417
1782.4578145017324,248170,367
1790.0645788635027,168358,204
1812.2212306557137,182361,222
1818.395654674578,134308,443
1839.1366378390665,219858,261
1892.0433104053423,119016,104
1904.3036346222761,247585,151
1905.8252947324734,155877,359
1911.988444534097,191490,551
1913.4138820213725,164037,289
1920.1229840570045,214867,526
1935.7939629240473,179303,413
2018.3147673131382,238658,104
2040.3589344715242,245385,253
2094.052261246293,127154,580
2136.1477706993796,169328,159
2180.241101967381,245024,179
2186.599755144044,155215,467
2194.997536478754,169201,358
2208.4069358301786,113316,147
2228.524924353797,172530,122
2228.59596415263,134293,426
2306.635391834687,142357,479
2318.297423403267,212115,387
2318.4917584980394,119724,583
2361.4215805447297,139073,379
2362.1554440178775,196787,398
2378.23814051691,212666,165
2379.092717957884,195591,560
2433.1802602172265,110458,560
2442.0376576853055,165412,441
2444.2070450295587,246770,552
2485.749964366714,140515,573
2538.9011984489557,142598,599
2571.078662877687,146413,551
2581.70924596479,147018,477
2633.3783332035377,207928,510
2655.5459579578414,165055,236
2659.013935837559,128336,295
2700.1545129605156,223388,213
2704.606707587588,220665,279
2711.889069595569,159662,214
2712.3680482906943,150627,304
2720.325784746373,118198,595
2750.010689330615,192050,428
2764.253443646003,240565,269
2820.268974391308,130236,549
2890.669005601468,146810,397
2956.355602640034,169590,119
2958.650413327584,213918,276
2984.729595780333,182228,323
3003.368287675574,234066,159
3013.0973044650536,149828,230
3014.005339898244,214309,100
3028.6814048654546,241151,451
3054.1000454202103,151651,286
3065.387998464009,186559,419
3072.9230923125842,132669,468
3118.9841633860947,232939,258
3140.9699880143903,185506,306
3164.864198929696,245335,165
3169.1241056362246,199390,446
3196.701311695572,145620,415
3213.539140286137,206450,380
3249.4214053467235,179658,246
3254.1404774857156,184475,338
3265.8007356405583,156020,361
3278.6188973767457,144483,437
3280.391053007514,235122,439
3300.4356987667197,187867,147
3334.5572593900583,161569,444
3341.990695100392,152200,175
3342.485267813576,164184,343
3361.382877502122,119091,333
3372.0866445266997,150970,467
3395.9245156212855,229598,304
3401.51838203021,101453,557
3429.321576600413,127941,498
3440.394367017355,146107,511
3503.779916421732,235779,337
3504.8103804199163,165325,569
3542.5321808508174,219658,168
3574.863103343476,239233,386
3592.9628167780425,216017,413
3626.711509363809,232324,318
3662.2177196918415,243621,328
3707.718694777726,224433,330
3713.7189585188403,164812,530
3734.0224834530954,236655,348
3753.732536552714,171984,325
3755.3455337254977,174901,220
3761.6867931437378,183809,557
3777.2239883993975,136273,177
3782.484076258451,140056,461
3787.2988469696243,208755,308
3795.3347258026397,222139,312
3796.620498675614,210138,299
3843.6640907383107,105120,538
3886.179107476645,199714,344
3886.297378158881,192211,252
3914.3032257199357,209843,375
3941.8313474709526,243165,509
3960.3204563703257,157812,349
3965.2748591702125,214251,348
3965.8639466150057,188114,442
3988.5990718750295,205989,470
3992.206614392426,222523,570
3994.9373965556715,240017,113
4042.425219751832,247951,439
4042.9747413587083,212358,169
4083.300524313435,147639,125
4089.3268513159,185813,208
4101.455210100507,188473,489
4143.800568318874,172943,485
4204.202756180055,210510,229
4240.228157003191,223288,109
4267.876137047643,113653,587
4276.490575213487,117987,499
4339.554960094757,110553,486
4340.185392618114,164823,202
4376.740859231057,139946,222
4379.439414570212,129986,388
4438.476410443415,221905,458
4444.39724738237,196703,185
4463.019888439529,130024,498
4497.238360041187,181536,155
4514.52583747426,181777,394
4537.149411987856,198384,303
4593.913933227105,151990,138
4611.848493014157,163661,152
4635.741685981333,179058,535
4658.798348896683,131733,507
4741.308059677657,110766,277
4756.525672813612,197142,135
4770.628480650027,189451,106
4808.514377171462,228503,154
4819.8807673309475,194945,425
4864.314701847101,220517,462
4867.635584540552,146173,475
4882.387881914041,170800,415
4915.413842785713,241078,496
4928.627345939341,214183,522
4954.890173040888,170358,265
4993.062308499861,122718,242
5035.741307892345,163927,484
5048.240183057653,199349,272
5048.822580983214,185200,193
5062.193621018661,193015,508
5068.171242882464,173310,550
5086.305726035655,172422,384
5086.509785802685,150084,143
5092.034240127201,206542,350
5108.2357812536,162999,453
5121.164607309329,228665,329
5152.658851904406,124393,250
5157.6690543815375,163780,256
5179.479557236619,196736,342
5195.604663424905,190113,317
5309.47020419087,244281,269
5318.14164878511,218946,238
5325.46527685895,160434,161
5351.016539368965,182719,161
5378.180869643835,148535,198
5383.05760946606,226929,241
5408.847134104232,237530,405
5415.500686701063,126352,526
5419.817035213898,159633,284
5423.772437738761,103708,462
5439.049629299068,171909,123
5512.270970762516,245059,249
5536.178989912567,133103,426
5576.748057773425,228680,152
5617.975334031812,174537,340
5631.004470905459,189314,194
5698.339023754382,166185,581
5737.908945823713,129907,520
5739.260468372727,228908,137
5756.469130702409,114053,177
5759.700637833139,247545,585
5766.94402409334,165061,160
5783.27623703832,209097,410
5801.409325520485,159162,497
5816.196186253127,218099,565
5827.889971733298,212415,256
5844.70572895887,115789,412
5909.137708261046,126013,585
5937.909438027045,155318,235
5959.510831665043,141171,222
5963.329527715356,119677,180
5963.383113890297,218096,452
5981.401857706799,176351,116
5986.667533547324,174112,459
6025.9336881985355,118659,451
6031.250111813162,169351,503
6062.582254075756,151857,317
6065.020552082422,158932,431
6068.247165998737,169633,523
6071.3156981663615,115633,184
6102.780572719187,249214,571
6109.59127878593,132598,339
6132.929828874448,205515,582
6139.285678181974,241552,352
6150.802167236654,110449,555
6162.115853768777,184494,409
6167.879308355848,123940,217
6233.235957064868,105438,491
6255.5479676256655,170650,395
6256.369234622393,145925,340
6271.005491363191,215927,569
6277.524431822096,214264,425
6311.190959407778,123918,340
6319.743979192373,187374,264
6341.925324806183,142159,268
6352.533823293657,229884,247
6374.262569620029,204976,516
6402.84658782781,109619,332
6404.690204894036,166164,265
6407.154395576292,205952,542
6421.609880874904,100301,436
6462.317223307244,221104,311
6463.431792672743,235905,285
6482.922580724691,230676,420
6494.591975057617,113529,204
6500.80570112696,134344,574
6507.600067174567,227064,162
6508.185954433039,162730,463
6511.634444258766,244399,107
6527.704911958998,124434,215
6624.9245934086,129743,336
6683.6967955073305,140362,355
6737.654751716889,176509,360
6762.098276771659,208918,527
6775.273175499063,223789,224
6787.47823150156,137917,296
6791.707728696621,233232,482
6834.001022667377,118300,241
6863.628525687675,208774,274
6918.065949238447,233100,236
6952.423063751962,174144,471
6959.515343699845,228356,543
6962.7327005864045,241185,347
6971.19888629062,244681,490
6986.879154049864,219365,577
6994.644747109024,149454,457
7000.102075649866,200393,219
7038.862717539662,207682,122
7046.5224015176245,223987,461
7095.458479163602,199937,297
7184.617638637525,139873,353
7251.565712825471,133094,357
7318.81693625191,187030,545
7320.93225047701,215423,151
7335.8611458814485,219780,107
7361.495784743681,207473,545
7382.767329269659,140464,138
7395.445681345826,169474,273
7414.969649213918,204197,432
7416.644137362879,186131,536
7439.083239567578,239885,294
7500.726301938131,227912,546
7516.301101049764,117936,220
7536.249002854044,175334,216
7563.717858148944,213763,600
7565.7905011602925,126347,327
7569.429688489649,178503,562
7570.017178211815,185032,507
7571.172286647255,193969,291
7582.438777359108,164014,371
7593.061104227475,147200,187
7596.910223485958,200281,417
7619.895786240311,230460,567
7637.3967050465135,160866,336
7657.713658078252,220473,230
7679.696349614977,221963,561
7686.479553173953,243287,180
7688.014191567792,190587,400
7695.123540721918,211230,453
7700.8798016600285,179199,201
7848.3891284292695,226670,154
7853.804466034882,249926,283
7870.90893984914,177392,111
7947.1927913651125,203758,240
7947.35541001275,112856,566
7966.0041422243,230214,526
8012.9046624390985,175024,497
8044.979756241445,192358,212
8065.2257626559285,165700,447
8093.402888108084,135855,421
8095.447173731176,110334,258
8126.528229731418,108746,396
8135.6064651974175,134448,146
8183.6828395438215,185647,482
8194.422915353878,152637,167
8225.30648441269,195907,371
8239.24134767051,171441,525
8242.836909641917,226313,595
8275.68527573556,188792,511
8278.132463979413,119739,172
8306.193259143427,159143,540
8328.753487404208,204179,595
8366.136384242327,246096,287
8368.02925554566,203435,107
8374.172224002754,132398,332
8383.368083792542,168724,399
8392.961907821487,197379,155
8415.430454152089,223594,112
8434.758299782603,247169,267
8484.120684879312,158030,431
8485.426758032994,221704,565
8509.578154380946,207032,159
8512.589427092178,109754,255
8622.658776374808,130440,149
8628.011138050786,240914,169
8637.852714717317,197258,443
8697.521188797045,241608,314
8715.22383093693,140507,553
8725.94275218157,125957,526
8739.384053263819,206985,580
8799.916761300756,108576,453
8809.174301659712,216230,327
8869.31225712821,195075,150
8948.502641510733,196294,378
8994.896495946627,194024,131
9005.051092452086,149757,595
9007.656904737989,219201,146
9029.39663167355,105598,125
9060.306615951753,163850,164
9091.233821982662,153793,135
9126.651539379576,245282,206
9144.307840503434,161079,268
9174.084890228976,100743,241
9213.18073751008,137929,166
9228.720683184287,145743,156
9250.359187648684,106758,167
9250.658624610622,162372,401
9258.483108331675,145677,235
9259.559543736661,210352,369
9261.972395545134,116661,343
9273.866514217365,194906,362
9291.878111046464,218490,357
9296.887115105274,111367,472
9327.465205852766,236695,254
9339.716560546265,108165,131
9470.953897817597,205281,318
9494.127354583628,228521,464
9542.219894591364,119265,560
9543.904718448413,138884,133
9546.60260116728,243748,464
9554.46894830123,239082,250
9566.561252817028,212774,150
9598.07126904466,129992,536
9619.33885305861,244529,469
9659.461532043559,212740,331
9703.26292073215,208478,273
9738.40071853148,204524,312
9764.55870237004,181932,318
9772.053257076568,166817,291
9833.45914856741,224326,134
9835.372298713773,122377,147
9846.68062845322,197687,515
9849.468524081158,115723,400
9912.225791453864,247241,268
9934.399847883624,207691,281
9975.767090355803,210870,544
10025.268673353996,113486,595
10032.051813516062,181906,280
10034.239196883782,233015,208
10037.601184565488,226403,214
10075.183491887039,191780,532
10091.434068177614,130116,490
10097.964417134619,159286,513
10109.17567624262,247053,598
10138.347174451948,245945,113
10157.127868759562,170109,114
10161.107038206113,180998,571
10169.412034360043,101600,192
10210.195340004957,248457,436
10220.438014383932,137191,479
10240.495259186637,108036,146
10267.912481520476,156395,292
10278.80124978614,189363,180
10288.043644524556,185035,497
10344.786590111229,122270,552
10345.867454211386,141264,486
10365.105677262354,121386,239
10376.813534983808,211152,348
10395.496316763318,208575,239
10400.352249175325,234308,158
10408.819928768775,129069,245
10431.497541741217,227567,369
10453.49776059197,111905,212
10463.557006215658,114360,103
10468.13076217018,155373,492
10471.083016273602,166982,248
10479.036596920112,102026,354
10506.52502923303,146057,166
10516.09243816891,160322,356
10532.45411355375,192842,136
10542.57323600973,111089,323
10542.95162370547,120411,541
10550.461808603779,212534,393
10560.826296634144,209495,248
10563.273567723752,105467,594
10571.127551908,220611,525
10594.526068708743,194857,145
10606.005345609015,127751,224
10617.447898770977,204975,368
10619.086141412285,181336,481
10627.381706671105,187311,498
10631.063353786021,233820,424
10633.484721713361,233680,199
10680.757498311466,191586,279
10706.750960598643,138716,220
10708.920591056913,167100,201
10712.731674635985,140073,489
10741.203491192246,119753,190
10801.641788742481,229529,337
10829.726542442484,217677,448
10881.307616781702,247978,429
10901.48112822323,184727,542
10972.271749416712,182873,177
10983.859650270211,222924,326
11003.819707583543,172004,402
11004.975936787445,232995,137
11012.409035667191,218466,119
11013.58048382838,175255,139
11034.27445199358,123670,414
11052.306426719924,200789,336
11069.672130295754,110753,330
11117.62102822662,249856,433
11121.79202602732,224683,356
11125.062675514671,116219,330
11127.24785711344,190030,465
11129.009822979724,145235,120
11134.703387379757,214755,324
11149.55301646751,141614,286
11158.884470327639,174158,298
11169.395453265595,188700,447
11187.615839390428,187726,133
11195.616161661572,246266,447
11205.389755131255,166059,470
11243.54208744116,139419,270
11245.242398203693,137074,569
11253.852543055904,202749,166
11271.931943355154,122208,258
11288.30261750186,186108,516
11291.037204981416,237990,147
11311.807774648874,210993,360
11320.790726458223,195052,258
11324.766159014098,156149,274
11383.76920606606,227473,198
11388.906911308963,136061,179
11390.513009643095,126513,359
11419.982736690443,238027,119
11441.672737660881,134353,405
11451.127921974987,142532,192
11486.725930111796,143395,469
11498.239379476432,207704,286
11520.802029900753,162267,596
11532.5489187077,174692,485
11560.158068730894,217683,219
11575.429940161572,181125,594
11608.50023068325,222949,562
11644.550176082692,196427,447
11703.348624658522,215499,336
11732.693381984198,200105,357
11747.686030621882,142482,518
11752.141346361523,136280,546
11757.895073453115,225983,547
11767.174299284281,126893,464
11804.57636767178,132683,245
11806.328419623504,142024,239
11818.260419324237,234572,175
11853.823080202681,124042,584
11902.094520285536,218260,552
11910.697415853945,106991,312
11911.791965589286,231598,291
11917.169906644489,121392,291
11922.25585217401,183541,576
11924.342697845164,187894,505
11927.500334308877,110040,246
11977.374319329185,223851,456
12012.944530144536,222974,329
12032.052868506946,120768,109
12037.965108559976,139195,380
12094.308781513502,238352,316
12096.666146656551,175524,221
12103.832563884804,112517,222
12114.721092565542,219829,132
12117.071056734037,231027,405
12132.430789692926,235102,394
12137.970595289155,137637,249
12149.186285960823,192488,223
12166.096581728643,149103,440
12188.161938080726,237228,599
12197.106556466731,237903,378
12211.264776964623,233070,383
12211.675654852237,223243,122
12231.86960287311,197858,229
12259.381961351048,193610,503
12260.780961318967,163209,475
12282.187546346098,127174,495
12299.628398047336,187167,168
12300.535369366904,243134,273
12334.122800917343,145898,525
12364.327561018677,221798,456
12377.349676605172,147783,515
12380.246783809342,219977,118
12387.193799685036,111483,505
12391.643420944078,110985,261
12445.815722141295,235104,303
12536.237270965483,242352,342
12542.079475282017,150096,246
12550.910883159298,112531,543
12572.237543521227,171622,163
12604.360650791004,214544,555
12614.577889100978,215274,558
12677.267993402897,188876,598
12681.403980804716,230422,288
12733.026288657818,236125,236
12765.330186439385,211280,140
12776.59387973565,147305,379
12783.550064634388,126895,140
12791.497619776019,177500,256
12803.306390808557,211703,185
12826.714882543018,192155,328
12827.580448611297,192421,414
12953.43830486477,171973,427
13031.706062788408,115036,138
13053.951195134116,206485,286
13068.34455119101,141939,587
13068.97726709825,214864,117
13071.676029571581,161864,498
13092.397957563122,194935,296
13152.100575658511,108489,409
13155.432016265193,217944,585
13164.703368206898,216376,490
13166.303406668329,136095,371
13175.447522466462,182414,432
13181.981241500815,129739,113
13208.59274831568,230821,365
13218.380143436603,247239,160
13224.450321314756,168233,460
13236.271995244204,174862,455
13285.925117217836,228765,202
13288.541816059125,119412,331
13292.332519040792,216683,144
13325.601239255966,183778,441
13334.137832366301,117023,381
13349.763038686851,178631,535
13353.19079563529,145636,506
13362.163222855756,158783,162
13446.334838845733,136405,221
13477.583355008002,106890,284
13493.733042882437,196707,339
13526.291367304422,244610,166
13545.22370454811,122600,133
13552.624429823194,225479,369
13563.204056085995,207330,521
13580.31269688103,132853,597
13587.938715548056,119441,330
13600.479658118778,235622,276
13603.226651251462,244520,427
13620.950903725921,133825,321
13634.928728104038,114526,525
13637.580190756691,140112,255
13641.178449870133,184583,578
13665.889930120995,190707,585
13722.461789486728,174461,533
13724.104652331265,151459,425
13786.736437774256,171945,164
13806.354215480642,239848,147
13820.320350636606,144206,403
13877.131531668434,140421,187
13898.633326585552,188504,531
13950.155280566474,110798,522
13990.025136585844,121292,123
14049.366810010875,169377,433
14054.101732468078,249982,313
14073.354103452324,107939,354
14117.318043112524,243019,248
14137.857310266038,179192,347
14143.47482696717,206454,252
14155.560861572423,115705,180
14167.143147149298,226943,337
14171.706847250647,137661,260
14211.242391463795,183706,475
14299.738351134638,190536,599
14309.912129536651,197134,363
14326.406937024978,183654,223
14338.971832801628,170116,330
14344.670054638982,125378,125
14351.52583368069,200702,542
14370.635689681241,165082,592
14410.73090746481,141864,516
14418.664062230944,181976,197
14447.468210239298,230617,363
14460.045951117803,180882,354
14460.514932952898,203086,358
14472.736349046821,163105,210
14490.246241175904,112755,125
14496.854034113056,223361,246
14512.241244508234,128179,320
14515.117149524844,169329,472
14524.224262727415,205710,287
14525.150218466622,113410,391
14541.65258526527,195033,383
14548.463041364525,201279,358
14560.432672101755,244141,243
14595.327669082759,131145,165
14669.171620473291,203259,291
14700.856502483173,188889,385
14756.777274591303,137818,201
14775.226617483439,205221,356
14776.048368623962,110201,170
14801.055116119254,224189,365
14813.267613915445,235136,171
14821.216536271064,183500,183
14831.199569804316,178442,403
14839.400284117653,233618,372
14852.861162442385,247567,253
14865.744211759986,104361,288
14873.790800157776,128732,313
14891.317885552959,106985,405
14904.189421078101,159649,469
14905.243837125958,225946,187
14920.100349879089,199664,175
14954.581763439093,163490,116
14971.5810710725,128808,197
14971.963450590416,182232,314
14975.24753422681,153448,310
14989.18339076847,223628,546
15026.9105521336,116326,461
15029.882466214865,154353,387
15037.74478571761,225402,369
15047.20333654984,145398,335
15095.839944157424,189738,379
15104.587946732985,169300,412
15117.827898907368,164623,242
15134.160728080848,158947,582
15206.333003881362,178017,494
15213.154777247937,154336,453
15237.569579766805,183110,345
15246.148446540674,171685,247
15248.747752702231,242394,294
15293.969028179119,203424,519
15302.435541687639,138397,248
15303.29507979012,120717,277
15354.838053432532,167225,482
15367.881201134745,152970,523
15383.350042896118,247329,456
15389.688730948183,128633,415
15416.698858276704,162726,224
15417.740844974616,239209,215
15438.060004309536,113760,151
15448.724884137779,223837,151
15471.588208061543,136036,102
15538.363235592024,141403,308
15559.525667720132,224701,344
15580.552916316148,175299,264
15587.273992356148,115509,564
15616.556947803812,160875,373
15643.397638368913,109777,567
15694.283354181925,209546,551
15730.63781332116,109526,528
15740.754395009466,229861,195
15795.922982155482,175882,548
15796.686703586276,178221,390
15815.152152812083,187829,245
15827.267669711762,242422,368
15840.888580558627,135179,535
15854.920744987765,171522,198
15888.01090230681,186686,183
15914.280647226884,167440,467
15918.40143721802,188371,504
15925.393274913777,150636,189
15944.27445440891,206296,523
15955.436406988321,185964,144
15965.68071365522,125004,194
16045.68162145663,225161,265
16100.604573109638,101790,233
16110.28092570563,217109,485
16116.492962458624,186409,254
16133.960497075788,102997,233
16155.1685330422,161945,131
16177.208058741406,222000,257
16180.68838536401,231732,572
16225.786843290494,181521,453
16228.28486374252,177342,288
16247.355654855595,157443,590
16250.223105901909,140156,332
16277.76859612495,197943,312
16301.977854306679,223424,487
16317.400793635117,157255,490
16323.086960481041,121461,369
16334.925793368648,194839,139
16384.763139376202,129414,131
16420.058564831732,232510,203
16437.06402192164,139282,184
16445.01746212058,236404,326
16447.488857550994,153844,467
16464.989322847992,123839,560
16479.271647049307,114584,332
16482.10163588426,208901,333
16498.699822933777,246485,336
16521.041522935982,180784,470
16521.481741553096,166704,518
16521.54214209882,157121,396
16523.058813398122,211069,276
16547.16394449756,241862,130
16601.703345319747,118092,578
16614.479222408856,175259,309
16618.447785745244,135501,492
16638.96571288248,210195,291
16737.797037419186,200264,329
16778.54312149497,198958,292
16780.216189034643,241374,168
16801.415606501232,191165,160
16805.34743132104,240839,301
16820.398689918806,158376,527
16820.46827673555,105959,600
16827.555058467784,242723,317
16842.737961086576,160205,226
16855.084855758036,140664,241
16859.261791811085,129581,116
16892.421563188454,209901,414
16921.4748168561,104101,223
16926.09030928248,126449,404
16926.773367342634,112760,225
16953.756505092242,205451,324
16959.096827685604,156955,486
16998.959204646108,114796,171
17012.978592492636,175828,219
17046.81176344341,183598,395
17065.033731862903,184060,221
17072.21770681667,137554,438
17086.949285628863,208412,253
17093.385204645205,245940,585
17111.298655852574,145910,420
17134.009376383437,245712,353
17134.969751654946,190286,582
17155.587856181704,199917,502
17170.454070444564,209137,309
17173.686048274172,198686,194
17201.768380821326,224130,223
17239.62309731021,178836,539
17264.21416135618,221379,568
17265.40117863139,208180,595
17276.17566481535,238934,168
17286.009823840777,166845,204
17294.027227269846,120727,572
17305.9762169988,197275,147
17321.3179280603,149933,126
17327.570039028782,110367,547
17329.081420728762,246499,211
17342.136663887206,187284,255
17405.076960208098,104019,208
17460.420154154843,130753,482
17615.548229340307,225546,568
17621.105324570366,153611,303
17670.43718237496,244724,264
17700.31601055866,199788,338
17715.572393099254,194177,257
17721.636745697204,234431,551
17735.391076485666,125849,511
17814.99546127901,223074,489
17851.61351644573,153248,289
17859.119666116752,111984,388
17899.034154561676,138252,108
17905.077189257583,209465,251
17908.38438754627,186472,217
17917.939935676128,164416,355
17933.938667008228,188490,231
17962.76302548786,228089,594
17988.478106508606,228606,335
17992.162180549814,192320,186
17995.177673916147,243273,350
17999.245663334248,242117,428
18062.28725444307,237348,117
18098.822783054522,119485,583
18132.897305541057,112717,491
18133.025391304775,136042,531
18152.948399693752,117817,462
18156.223019944868,157336,358
18168.39949569979,115846,416
18188.706727730954,226669,437
18202.089653493644,101733,372
18218.132988292473,103106,108
18233.208674332334,172021,374
18309.075125020565,104493,357
18342.62488040675,212872,512
18398.797295477605,146993,154
18448.829932944216,237464,176
18454.344181709897,238007,229
18488.115361602533,170077,507
18498.22868813628,197793,591
18508.64713024134,248111,224
18601.22211348082,159207,253
18624.2650094857,121133,434
18720.034146332888,108305,147
18730.42738054812,198872,382
18743.35284710381,102477,459
18747.112805648005,231034,532
18758.492837408525,186840,389
18834.22640847775,124998,558
18849.248680637673,111154,217
18853.999034354234,248579,343
18860.32327321979,119489,450
18912.28517706785,242352,388
18933.750457258833,147016,575
18971.749951721595,104104,592
18976.392581044453,137798,485
19010.765446298403,204410,575
19012.366612768874,142585,388
19017.86777971065,202015,446
19063.236432787042,186960,296
19091.416171979206,136687,504
19180.686039479668,120559,356
19208.05171497695,190664,127
19210.107564347658,160855,529
19211.688823445675,203993,596
19241.393879821317,107766,424
19247.779454535434,218109,351
19252.95845466535,244975,581
19262.372195791653,148690,448
19280.003950012735,199633,143
19309.586832980065,177431,508
19315.246025298053,119269,142
19321.48475642986,199614,464
19352.124137349034,140442,478
19361.997673374906,194555,154
19363.917330926517,180810,327
19372.84049493734,170717,152
19375.683451768113,149123,320
19387.598187814147,245421,362
19398.08465315325,106884,145
19406.82111519071,124396,405
19425.04935811142,185047,542
19434.779756982996,176506,311
19444.593667637724,122203,471
19490.87387892537,163633,392
19505.599337574367,199806,186
19508.58883817145,178939,237
19522.17861351607,116585,185
19533.585748259407,210389,253
19546.82768619595,120164,284
19552.626705425686,164642,469
19572.245087247633,151261,334
19574.50784235215,179864,103
19633.957324389332,187088,530
19653.319122624634,186387,325
19661.470555843713,135684,253
19669.20337842774,152652,345
19676.746275641897,204396,595
19684.43417852695,228714,595
19701.588921549443,163550,266
19711.022792350635,203005,286
19713.44102688009,247810,202
19731.381921199158,243033,192
19754.27793389642,244205,113
19815.432049872732,221011,582
19840.077235718367,214938,508
19846.964575911825,118129,519
19884.61418657997,207254,444
19898.449278205062,179385,223
19904.27455940555,140407,466
19915.2772553329,198825,137
19927.20008668497,225628,398
19937.443453759108,232805,572
19988.05631387922,209655,378
19988.805474643388,194248,459
20033.97712881826,240746,404
20054.30931767298,122277,155
20083.612090902792,193063,185
20104.437826730933,111612,388
20186.657315376953,204757,595
20214.598984690412,212841,154
20214.811060586944,167826,213
20229.105679062402,235999,385
20246.480386396746,157942,328
20255.852304976925,221389,495
20278.6132278906,231194,177
20287.07463298384,106438,347
20289.28319652021,209045,571
20354.54386074109,130426,525
20411.0387407193,137139,278
20418.514882116884,219362,501
20423.15017742034,226596,278
20436.081653757105,214862,469
20459.946483289667,183600,134
20467.087528825832,130168,111
20504.920894017072,128668,446
20537.114665469064,163940,364
20540.948852750586,141978,269
20557.361599174277,221124,218
20589.327186034367,148352,195
20609.786832954273,213281,302
20610.37936989686,151727,330
20628.319093211812,201930,102
20652.7167753502,153945,242
20680.62957287355,116400,395
20682.77575554934,240742,195
20691.883354065103,151661,334
20694.303104195835,228315,370
20761.881883141912,182157,405
20771.723244869136,202903,400
20774.14925079865,192270,532
20786.393892589484,145227,516
20808.785843262765,177973,570
20827.849321663216,122217,444
20830.72552286435,130896,222
20838.013329848083,147984,291
20861.65993991464,233909,298
20872.493854936263,136141,394
20882.174606670455,148694,349
20902.359271320565,145412,384
20906.01047559783,175716,171
20910.15338422488,218227,417
20911.255421562604,194119,587
20911.448014687277,135791,199
20945.219362336167,247215,358
20966.391993505702,207252,450
20979.92668091944,216353,350
20983.587200714686,248215,115
21015.368232335255,157810,249
21016.033062626728,158941,375
21022.84544778347,219884,389
21049.981576636896,229843,381
21064.281498631328,129938,237
21094.124645612486,196170,377
21128.712841827637,110907,489
21154.099447744782,243223,211
21245.7592630562,126847,476
21281.206721218947,164888,252
21322.765150574804,108449,330
21328.863484685153,122802,324
21368.9561737061,130772,497
21402.370625710286,155018,515
21429.129319655043,191915,540
21453.938871691666,212241,184
21473.089002759,154164,516
21477.72619933647,115560,391
21486.366965071367,173684,405
21501.84407092475,184843,460
21508.768231991726,170082,587
21547.80916908772,124962,169
21613.623048651407,207897,570
21614.84536859059,172698,543
21636.18161153527,134784,227
21639.343795303073,184435,524
21645.0323358875,202944,350
21648.09936064858,170442,421
21658.795754143364,218486,138
21678.877862591147,124404,306
21693.375304183086,172935,455
21748.458060529912,196749,332
21808.474596649565,185796,397
21808.524119614933,124416,474
21880.142775518445,193905,535
21881.451275099567,240096,303
21886.364936853086,212628,522
21891.1263111027,170395,265
21926.371522581092,188540,380
21943.623377115935,248410,536
